item_id,cat_id,dept_id,store_id,state_id,date,sell_price,forecast_sales,Recommendation
HOUSEHOLD_2_215,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.88,0.4167143278544868,Reduce Stock
HOUSEHOLD_1_208,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.93,2.462366606301167,Maintain Stock
HOBBIES_1_415,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,6.68,1.6496889115048587,Reduce Stock
HOBBIES_1_318,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.96,0.9597862278162032,Reduce Stock
FOODS_1_064,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.68,0.2033028280145615,Reduce Stock
FOODS_2_086,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.67,1.2729193415655076,Reduce Stock
HOBBIES_1_414,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,7.22,0.4680899717521841,Reduce Stock
FOODS_3_593,FOODS,FOODS_3,CA_1,CA,2016-05-22,6.98,1.3147481854063527,Reduce Stock
HOUSEHOLD_1_371,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,1.010473573830914,Reduce Stock
FOODS_3_070,FOODS,FOODS_3,CA_1,CA,2016-05-22,0.25,2.849878663224554,Maintain Stock
FOODS_1_161,FOODS,FOODS_1,CA_1,CA,2016-05-22,0.98,2.3031192407291963,Maintain Stock
HOUSEHOLD_2_357,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,7.97,0.517356449187766,Reduce Stock
FOODS_3_001,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,0.3527581178930149,Reduce Stock
FOODS_3_466,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.78,0.1177317675215124,Reduce Stock
HOBBIES_2_117,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.88,0.4939404080380287,Reduce Stock
HOUSEHOLD_1_441,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.77,6.319571246878297,Increase Stock
FOODS_3_689,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.787858747292875,Maintain Stock
HOBBIES_2_134,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,4.97,0.526402692428266,Reduce Stock
HOUSEHOLD_1_354,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.93,2.1858226296395307,Maintain Stock
FOODS_3_449,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,5.809055431499637,Increase Stock
HOUSEHOLD_1_065,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.98,1.175333746082884,Reduce Stock
FOODS_3_371,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,0.4120172032316318,Reduce Stock
FOODS_3_610,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,0.906939476592481,Reduce Stock
HOBBIES_1_397,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.98,1.923675633855748,Reduce Stock
FOODS_2_104,FOODS,FOODS_2,CA_1,CA,2016-05-22,7.48,0.821489893157423,Reduce Stock
HOUSEHOLD_2_197,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,1.238354059636336,Reduce Stock
HOUSEHOLD_1_525,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.23,0.893804305268007,Reduce Stock
FOODS_2_316,FOODS,FOODS_2,CA_1,CA,2016-05-22,9.98,2.4190967979128475,Maintain Stock
HOUSEHOLD_2_453,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.47,1.3447165178192615,Reduce Stock
FOODS_3_087,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,7.252848033899117,Increase Stock
FOODS_3_592,FOODS,FOODS_3,CA_1,CA,2016-05-22,7.48,6.036824814638504,Increase Stock
FOODS_2_085,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.74,1.4092457969289878,Reduce Stock
FOODS_2_327,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.0,2.5294663131918806,Maintain Stock
FOODS_3_611,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,1.6948404569529247,Reduce Stock
HOBBIES_1_396,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.88,0.1265865571885075,Reduce Stock
HOBBIES_1_173,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,10.97,0.9518143890658056,Reduce Stock
HOUSEHOLD_1_227,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.73,1.848075076638634,Reduce Stock
FOODS_3_211,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.58,1.6360958079908623,Reduce Stock
HOBBIES_1_006,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.96,1.4627531963981593,Reduce Stock
HOBBIES_2_052,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.47,0.1315934469350745,Reduce Stock
FOODS_3_531,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,1.2966209636930184,Reduce Stock
FOODS_2_018,FOODS,FOODS_2,CA_1,CA,2016-05-22,6.98,0.5375876300717959,Reduce Stock
HOUSEHOLD_2_282,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.7548432049674804,Reduce Stock
HOBBIES_1_026,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,17.97,0.526402692428266,Reduce Stock
HOUSEHOLD_2_356,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,9.88,0.1315934469350745,Reduce Stock
HOBBIES_1_153,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,6.38,1.9066474205789925,Reduce Stock
HOUSEHOLD_2_051,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,9.97,0.8214816434060614,Reduce Stock
HOBBIES_1_416,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.97,2.027695552713004,Maintain Stock
FOODS_3_591,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.68,1.355939924099271,Reduce Stock
HOUSEHOLD_1_066,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.96,8.777422384631144,Increase Stock
FOODS_3_370,FOODS,FOODS_3,CA_1,CA,2016-05-22,6.98,0.1177317675215124,Reduce Stock
FOODS_3_002,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,1.6668096488255384,Reduce Stock
HOUSEHOLD_1_440,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,14.97,2.423658533171004,Maintain Stock
FOODS_3_231,FOODS,FOODS_3,CA_1,CA,2016-05-22,5.44,5.57507323725395,Increase Stock
FOODS_3_468,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.18,4.045493928754065,Maintain Stock
HOBBIES_2_115,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.47,1.3318233710613676,Reduce Stock
HOUSEHOLD_1_207,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,7.97,0.526402692428266,Reduce Stock
FOODS_2_249,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.28,1.912824162985755,Reduce Stock
FOODS_1_162,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.96,3.591119738375404,Maintain Stock
FOODS_2_229,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,0.4333935418170116,Reduce Stock
HOUSEHOLD_2_071,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.97,0.4244509994697786,Reduce Stock
HOUSEHOLD_1_514,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.97,8.557810296419497,Increase Stock
HOUSEHOLD_1_141,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.77,1.272379084576416,Reduce Stock
FOODS_3_297,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,1.1619936711861376,Reduce Stock
FOODS_3_467,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,1.4092211168878097,Reduce Stock
HOBBIES_2_116,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.97,0.3880981080181241,Reduce Stock
HOUSEHOLD_1_372,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.97,1.178195549879699,Reduce Stock
FOODS_3_069,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,0.5618591622727606,Reduce Stock
HOUSEHOLD_1_452,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,0.1177235177701507,Reduce Stock
FOODS_2_389,FOODS,FOODS_2,CA_1,CA,2016-05-22,13.97,1.024580168221729,Reduce Stock
FOODS_3_088,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.78,1.4721223576379818,Reduce Stock
HOUSEHOLD_1_353,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.44,1.1964295612573832,Reduce Stock
FOODS_3_382,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,2.356901236477055,Maintain Stock
HOUSEHOLD_1_054,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.92,0.3880981080181241,Reduce Stock
HOBBIES_2_135,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.5,0.6694214476775009,Reduce Stock
FOODS_2_105,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.44,0.982365377158842,Reduce Stock
HOUSEHOLD_2_196,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.27,1.194173744069707,Reduce Stock
FOODS_3_448,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.0,5.086883135035348,Increase Stock
HOUSEHOLD_2_294,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.77,1.4110510245584802,Reduce Stock
FOODS_2_006,FOODS,FOODS_2,CA_1,CA,2016-05-22,10.97,0.7179817905714097,Reduce Stock
HOUSEHOLD_2_126,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.97,0.6428841888927372,Reduce Stock
FOODS_2_174,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.98,1.5748787791746832,Reduce Stock
HOUSEHOLD_2_454,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,7.97,0.5375793803204343,Reduce Stock
FOODS_1_063,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.48,1.7967971183620397,Reduce Stock
HOUSEHOLD_2_368,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.48,0.1315934469350745,Reduce Stock
FOODS_1_150,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.28,0.8575811771483908,Reduce Stock
HOUSEHOLD_1_527,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,5.24,1.4686947659257543,Reduce Stock
FOODS_2_314,FOODS,FOODS_2,CA_1,CA,2016-05-22,4.97,0.6367454243420043,Reduce Stock
HOUSEHOLD_2_457,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.47,0.6846543974348978,Reduce Stock
FOODS_1_060,FOODS,FOODS_1,CA_1,CA,2016-05-22,1.68,0.9498731712683554,Reduce Stock
FOODS_2_080,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,3.248140780010724,Maintain Stock
FOODS_3_473,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.18,9.31682024937322,Increase Stock
HOBBIES_2_110,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,5.97,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_377,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,8.96,0.2469335505456053,Reduce Stock
FOODS_3_064,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.18,38.05246731870775,Increase Stock
HOBBIES_1_258,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,11.78,1.3437691798275713,Reduce Stock
FOODS_3_751,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.98,2.568679782589768,Maintain Stock
FOODS_3_385,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,2.02103015439086,Maintain Stock
HOUSEHOLD_2_460,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.1177235177701507,Reduce Stock
FOODS_1_057,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,2.189925031430171,Maintain Stock
HOUSEHOLD_1_051,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.96,4.646497783543889,Maintain Stock
HOUSEHOLD_2_220,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.96,0.4697381835173045,Reduce Stock
HOBBIES_2_140,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.47,0.5254980210697443,Reduce Stock
FOODS_2_223,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.18,1.240025470085511,Reduce Stock
FOODS_3_443,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,0.2469418002969669,Reduce Stock
FOODS_2_331,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,1.0875069890144389,Reduce Stock
HOUSEHOLD_1_510,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,1.3453303670764782,Reduce Stock
FOODS_3_616,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.4604533903772812,Reduce Stock
HOBBIES_1_391,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.88,0.5133771557997102,Reduce Stock
HOUSEHOLD_1_233,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,11.52,0.5503135378904122,Reduce Stock
FOODS_3_205,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.28,0.9498731712683554,Reduce Stock
HOUSEHOLD_2_371,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,0.78,0.4167143278544868,Reduce Stock
FOODS_1_147,FOODS,FOODS_1,CA_1,CA,2016-05-22,4.84,0.4120172032316318,Reduce Stock
HOUSEHOLD_1_456,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,6.97,1.5832242612169634,Reduce Stock
HOUSEHOLD_2_077,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.48,0.4120089534802701,Reduce Stock
FOODS_2_385,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.38,2.203019943817094,Maintain Stock
HOUSEHOLD_1_346,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.94,1.3921215146781172,Reduce Stock
FOODS_3_294,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,2.014261586901932,Maintain Stock
FOODS_3_586,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.68,55.78160554910942,Increase Stock
HOBBIES_1_332,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,7.88,0.7518397239330928,Reduce Stock
FOODS_3_675,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.98,3.6005648289502314,Maintain Stock
HOUSEHOLD_1_069,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.97,0.7107946933761075,Reduce Stock
FOODS_3_367,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.68,1.3318316208127292,Reduce Stock
FOODS_2_253,FOODS,FOODS_2,CA_1,CA,2016-05-22,7.82,0.967137629839706,Reduce Stock
HOBBIES_2_062,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,5.88,0.526402692428266,Reduce Stock
FOODS_3_521,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.54,1.1664789564158886,Reduce Stock
HOUSEHOLD_2_047,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.67,1.0972693086285032,Reduce Stock
FOODS_3_235,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.74,0.6701594713476233,Reduce Stock
HOUSEHOLD_1_293,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,12.47,2.272195563744439,Maintain Stock
FOODS_3_094,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.0104818235822757,Reduce Stock
HOBBIES_1_031,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,10.98,0.4703216741563524,Reduce Stock
FOODS_3_147,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.0132342950110518,Reduce Stock
FOODS_3_693,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.48,0.3683782309492265,Reduce Stock
HOBBIES_1_314,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.97,0.4703216741563524,Reduce Stock
HOUSEHOLD_1_203,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,0.1499219325058435,Reduce Stock
FOODS_1_087,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.64,2.8077143942451936,Maintain Stock
FOODS_2_111,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.97,0.2966770996211011,Reduce Stock
HOUSEHOLD_2_190,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,0.98,0.6472236420925424,Reduce Stock
HOUSEHOLD_2_430,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.97,0.1499219325058435,Reduce Stock
HOUSEHOLD_1_144,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,0.893804305268007,Reduce Stock
FOODS_3_312,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.88,1.8354874307571627,Reduce Stock
HOUSEHOLD_1_126,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,8.96,0.8214816434060614,Reduce Stock
HOBBIES_1_148,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.88,1.8841215065711967,Reduce Stock
HOBBIES_1_178,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.48,4.4171625470024445,Maintain Stock
HOBBIES_1_422,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.62,0.1177235177701507,Reduce Stock
FOODS_3_585,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,2.175738184855678,Maintain Stock
HOUSEHOLD_1_529,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.97,0.9823571274074804,Reduce Stock
FOODS_2_312,FOODS,FOODS_2,CA_1,CA,2016-05-22,4.98,0.5133854055510718,Reduce Stock
HOUSEHOLD_2_078,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.84,0.4697381835173045,Reduce Stock
FOODS_2_222,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.5,5.858431505328705,Increase Stock
HOUSEHOLD_1_070,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,3.93,0.9993403551007536,Reduce Stock
FOODS_3_366,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.74,0.8332039027054486,Reduce Stock
HOUSEHOLD_1_378,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,21.78,0.2966688498697394,Reduce Stock
FOODS_3_063,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,1.3849956785775344,Reduce Stock
HOUSEHOLD_1_234,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,0.97,3.964682705558057,Maintain Stock
FOODS_3_204,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,1.2179684864414153,Reduce Stock
FOODS_3_770,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,1.3289926622594757,Reduce Stock
FOODS_1_056,FOODS,FOODS_1,CA_1,CA,2016-05-22,2.24,1.4814972620415914,Reduce Stock
HOBBIES_1_239,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,2.97,0.4244509994697786,Reduce Stock
FOODS_3_156,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.18,3.86894394610753,Maintain Stock
FOODS_3_694,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.68,13.522500738733225,Increase Stock
HOBBIES_1_313,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,1.23,1.742857655249507,Reduce Stock
HOBBIES_1_423,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,7.78,1.731158169119479,Reduce Stock
FOODS_3_584,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,0.279751046312488,Reduce Stock
HOBBIES_2_141,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.5,0.7947004954590868,Reduce Stock
FOODS_3_442,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,0.4575957663377358,Reduce Stock
HOBBIES_1_033,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,16.86,0.610733781272874,Reduce Stock
HOBBIES_1_146,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.86,0.5375793803204343,Reduce Stock
HOBBIES_1_333,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,4.97,0.4405677622806723,Reduce Stock
FOODS_3_674,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,1.74334609834379,Reduce Stock
HOUSEHOLD_1_284,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.94,0.962637197945872,Reduce Stock
HOUSEHOLD_2_461,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,9.97,0.1315934469350745,Reduce Stock
FOODS_2_079,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.94,1.09880448612835,Reduce Stock
HOUSEHOLD_2_221,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.77,0.4911734661113635,Reduce Stock
HOBBIES_1_001,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,8.38,1.166470706664527,Reduce Stock
HOBBIES_1_032,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,0.57,4.4884396788119965,Maintain Stock
HOBBIES_1_147,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,9.97,8.96427589087749,Increase Stock
FOODS_2_021,FOODS,FOODS_2,CA_1,CA,2016-05-22,0.94,8.794222122964024,Increase Stock
HOUSEHOLD_2_279,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,4.44,0.3320170897462103,Reduce Stock
HOUSEHOLD_2_298,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,3.42,0.5472544843832774,Reduce Stock
FOODS_2_002,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.0,0.8384041037805305,Reduce Stock
FOODS_2_254,FOODS,FOODS_2,CA_1,CA,2016-05-22,5.92,0.6428924386440988,Reduce Stock
HOUSEHOLD_2_046,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.94,0.5537093406394207,Reduce Stock
FOODS_2_112,FOODS,FOODS_2,CA_1,CA,2016-05-22,3.42,2.102683717808808,Maintain Stock
HOUSEHOLD_2_189,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,14.48,0.3980370521891791,Reduce Stock
FOODS_3_236,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.56,3.925595226891181,Maintain Stock
HOUSEHOLD_1_202,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.98,2.787621113756202,Maintain Stock
FOODS_3_095,FOODS,FOODS_3,CA_1,CA,2016-05-22,4.98,0.7724971256285043,Reduce Stock
HOUSEHOLD_1_345,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.22,0.5201465144092355,Reduce Stock
FOODS_1_167,FOODS,FOODS_1,CA_1,CA,2016-05-22,4.86,0.5914582402944786,Reduce Stock
HOUSEHOLD_2_352,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,2.97,0.8400530345457493,Reduce Stock
FOODS_3_005,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.28,0.517322011803935,Reduce Stock
HOUSEHOLD_1_437,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,2.96,5.727745981576041,Increase Stock
FOODS_1_088,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.28,6.47129134414984,Increase Stock
HOUSEHOLD_2_429,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,5.94,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_131,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,11.97,0.3527498681416532,Reduce Stock
FOODS_2_169,FOODS,FOODS_2,CA_1,CA,2016-05-22,6.24,0.9188469647577926,Reduce Stock
FOODS_3_474,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.88,5.611561510333848,Increase Stock
HOBBIES_2_109,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.9728506255403137,Reduce Stock
HOBBIES_1_421,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,8.38,0.9993403551007536,Reduce Stock
HOUSEHOLD_2_214,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,6.94,0.8131875606193645,Reduce Stock
HOBBIES_1_002,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,3.97,0.4575875165863741,Reduce Stock
HOUSEHOLD_1_232,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.23,1.057314342100316,Reduce Stock
HOBBIES_2_138,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,0.97,0.1404564863534312,Reduce Stock
FOODS_3_445,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.48,0.9765813960654496,Reduce Stock
FOODS_1_164,FOODS,FOODS_1,CA_1,CA,2016-05-22,5.64,0.1316016966864361,Reduce Stock
HOUSEHOLD_2_354,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,0.97,0.5732274573227509,Reduce Stock
HOUSEHOLD_1_143,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.97,1.8215656858892173,Reduce Stock
FOODS_3_295,FOODS,FOODS_3,CA_1,CA,2016-05-22,0.8,26.289963514535152,Increase Stock
FOODS_3_471,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.5,0.5618591622727606,Reduce Stock
HOBBIES_2_112,HOBBIES,HOBBIES_2,CA_1,CA,2016-05-22,2.47,0.3527498681416532,Reduce Stock
FOODS_3_614,FOODS,FOODS_3,CA_1,CA,2016-05-22,1.0,0.1265948069398691,Reduce Stock
FOODS_2_109,FOODS,FOODS_2,CA_1,CA,2016-05-22,2.98,2.1637872963058578,Maintain Stock
HOUSEHOLD_2_192,HOUSEHOLD,HOUSEHOLD_2,CA_1,CA,2016-05-22,1.97,0.1177235177701507,Reduce Stock
FOODS_3_066,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,6.996556331667632,Increase Stock
HOBBIES_1_393,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,28.96,0.4163655377599481,Reduce Stock
FOODS_3_368,FOODS,FOODS_3,CA_1,CA,2016-05-22,5.98,0.4798765634456864,Reduce Stock
FOODS_3_384,FOODS,FOODS_3,CA_1,CA,2016-05-22,2.98,0.7535793886740528,Reduce Stock
HOUSEHOLD_1_052,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,4.23,0.8229589818450396,Reduce Stock
FOODS_3_092,FOODS,FOODS_3,CA_1,CA,2016-05-22,3.98,0.1124912691499705,Reduce Stock
HOUSEHOLD_1_348,HOUSEHOLD,HOUSEHOLD_1,CA_1,CA,2016-05-22,1.86,2.285623627611675,Maintain Stock
HOBBIES_1_176,HOBBIES,HOBBIES_1,CA_1,CA,2016-05-22,5.94,0.9454448281396354,Reduce Stock
